review,label
"Quand on arrive à un certain âge, on se dit qui y a des gens qui ont comptè dans notre vie! Les gens, avec qui on n'a fait nos premiers pas, dans la vie active, lycèenne, politique, amoureuse, on se rend compte que ces gens là ont comptè pour toute notre vie même si on les perd de vue pendant dix ou vingt ans! Même s'il vous ennuie, il vous constitue, il vous forme, on n'a besoin de les retrouver. ""L'anniversaire"" n'est donc pas un film sur la nostalgie mais plutôt un film sur maintenant, un film sur l'obsession de la rèussite matèrielle, l'argent, la tèlèvision! Malheureusement Diane Kurys signe un film creux! Ni les dècors du dèsert marocain (et de la belle Marrakech), ni sa belle distribution (Jean-Hugues Anglade, Lambert Wilson, etc.) ne parviennent à sauver cette comèdie douce-amère aux chansons mal approprièes des 80's! Reste la prestation de la toujours formidable Florence Thomassin et les seins de Zoè Fèlix pour une rèunion de bande d'amis qui s'avère au final assez faiblarde...",0
"Magnifique ! Sensible, juste, terrifiant et émouvant. Le premier film d'un cinéaste à suivre, un futur Grand.",1
"Un titre bien connu pour un film qui n'a pas de quoi rester dans les mémoires,malgré son aspect nostalgique au potentiel certain. ""A nous les petites anglaises!""(1975) narre les mésaventures de deux cancres lycéens,obligés de passer leur vacances d'été en Angleterre,pour soi disant remonter leur niveau. Au lieu de quoi,les deux compères vont draguer tout ce qui bouge,entre embrassades goulues,danses sur des slows 70's et blagues enfantines. Si le film est proche de verser dans la gaudriole dans sa première demi-heure,il rentre finalement dans les clous du teen-movie initiatique,pas si drôle que ça d'ailleurs. Et du coup,le temps paraît bien long,entre la redondance des séquences et le discours futile sur la drague et les premiers amours.",0
"Film dans l'air du temps qui va contre l'espèce de « cancer » de la comèdie populaire française et qui se doit d'être exclusivement dèdièe à la gente fèminine! La vraie rèvèlation comique du film s'appelle Camille Chamoux, une comèdienne avec un vrai sens de la vanne! Son personnage est creusè, rèaliste (c'est à dire grossière, qui peut aller dans le trash sans aller dans l'affirmation), avec une profondeur psychologique! Son personnage, c'est Marie! Elle raconte l'histoire d'une trentenaire qui plaque tout pour vivre pleinement de son cèlibat avec une bande de « gazelles » cèlibataires dont Camille Cottin que l'on ne voit malheureusement pas assez! Pour Audrey Fleurot, ça passe encore mais pour ce qui est de Anne Brochet (plus proche de la cinquantaine que de la trentaine) et Naidra Ayadi, c'est en revanche moins convaincant! L'humour ne fonctionne finalement que sur l'identification, sur la reconnaissance et sur ses petits dètails du quotidien. ""Les gazelles"" est un objet gènèrationnel cool mais condamnè à vieillir assez rapidement...",0
"Quel choc !!! Décidément les Japonais sortent des films qui arrivent à nous scotcher. Les acteurs ne sont pas top ( surjoués comme d'habitude au Japon ), mais la mise en scène, la musique, ... Et le fanatisme quasiment religieux pour la J-Pop au Japon est caché tout le long du film. J'adore !!!",1
""" Le Furet "", une Comédie policière 100% Mocky. Il nous offre une image de qualité, une BO géniale et un casting royal. Dans l'esprit des ""Tontons Flingueurs"", Jean-Pierre Mocky nous sert un polar noir avec beaucoup de rythme où l'on retrouve son esprit frondeur, son humour corrosif et son goût de la dérision. Cette réalisation donne à Jacques Villeret un emploi sur mesure, tant il est excellent dans ce rôle inattendu de ""nettoyeur"". Il est superbement entouré par des acteurs de grand talent comme Robin Renucci, Michael Lonsdale ou Michel Serrault.",1
"Pour moi, il y a deux façons de dépasser les bornes : il y a la façon pertinente et la façon impertinente. La pertinente c’est quand on se risque à titiller quelque chose de particulier, ce qui nous amène à questionner notre perception ou notre raisonnement. Et puis il y a la façon « Visitor Q ». Il n’y a aucun objectif, aucune méthode. Le but est de se défouler. Non seulement l’histoire est un gros défouloir pas maitrisé pour un sou, mais en plus la forme est des plus dégueulasse. Ce film est un simple exutoire pour moi. Mais, je précise me concernant, c’est un exutoire égoïste. Lui se lâche, moi je n’en retire rien. Je me bouffe son image choquante dans la tronche en toute gratuité. Moi qui ne suis pas sadique ou quoi que ce soit, je n’en tire rien du tout. Bref, je le dis, pour moi ce film est juste hideux au premier sens du terme…",0
"Pour son seul et unique western, Otto Preminger réalise une banale petite aventure en canoë dont la seule originalité est d’être filmé dans un milieu forestier et non pas les habituels terrains désertiques et dont l’atout principal est la présence de deux grandes stars en haut de l’affiche. Il ne nous offre cependant qu’une histoire simpliste, pour ne pas dire sans intérêt, avec une mise en scène des plus classiques. Marylin et Robert Mitchum ne semblent être là que pour le plaisir de jouer l’un avec l’autre. Les scènes les plus mémorables sont les descentes turbulentes dans les rapides qui sont filmés grâce à un système de transparence dépassé qui les rendent littéralement écœurantes. Seules les petites danses glamour de Marylin méritent le coup d’œil dans ce faux pas artistique.",0
"Un navet absolu qui manque totalement de rythme et est bourré de clichés éculés et misogynes. Comment deux grands acteurs comme Auteuil et Azéma ont-ils pu se fourvoyer dans un tel ratage? Après deux films déjà franchement mauvais, voici donc un troisième, encore pire que les deux premiers! Il faut urgemment qu'Isabelle Mergault cesse de faire des films et se contente de jouer à la potiche qui zozote dans les ""Grosses têtes""! Cinéaste, c'est un métier qui n'est pas donné au premier venu car il faut du talent, Madame!",0
"Un nanar qui frise la catastrophe mais qui est sauvé de justesse par une allure plutôt gaie, portée par quelques acteurs qui tiennent la route (comme Giraud ou Beller), et ce même si les personnages sont médiocres voir très nul. Après c'est du made in ""créateur charlie hebdo"" et cie, et on retrouve donc toute la ringardise, la salacité, la vulgarité, la provocation gratuite.... et la bêtise qui ont fait leur marque de fabrique. Bref un nanar qui peut arracher quelques sourires mais globalement avec un scénario à raz les pâquerettes et beaucoup de passages stupides, tel au début, celui où en spectacle ""la maîtresse"" montre sa culotte aux gosses (ce qui nous donne le ton pour le reste).",0
"Le sujet du documentaire paraît au premier regard assez grotesque, mais les réalisateurs en font une enquête policière passionnante, bien rythmée jusqu'à résoudre (à peine) le mystère et finissent de nous enlever le sourire que nous nous permettions au début du visionnage.",1
Une idée vraiment intéressante mais un film vraiment moyen. Des moments limites sans intérêt et une fin totalement ratée. Un film pouvant plaire au moins de 16ans...,0
"L'histoire d'Au-delà de l'illusion, ainsi que son contexte est intéressant. On pourrait s'attendre à un biopic sur la vie d'Houdini, mais on a droit malheureusement à une vague histoire de romance avec une jeune femme doué dans l'escroquerie et le subterfuge. Triste constat, car le film ne s'axe que sur la relation des deux protagonistes et non sur la vie de l'intéressé. C'est d'autant plus dommage, car on pouvait apercevoir le potentiel d'un véritable biopic sur Houdini. Il vaut mieux se tourner vers ""L'illusionniste"" ou ""Le prestige"".",0
UN tres bon petit film avec une vraie histoirre bravo !,1
"Le titre de ce premier long métrage est magnifique et saisissant (savoir se prendre en mains, dans la douleur et l'adversité - leçon de vie, de courage et de dignité), mais il renvoie à un dessein très ambitieux, et là les moyens mis par Léa Fehner au service de son grandiose propos ne sont pas tout à fait à la hauteur. Le scénario qui propose trois figures à la dérive avec comme seul dénominateur commun la prison de Luynes (une ado de bonne famille en quête d'aventure et qui croit la trouver dans une passion éphémère pour un jeune déclassé tout aussi paumé qu'elle, une mère courage algérienne qui n'a plus de repères, ni sociaux, ni familiaux, et qui veut comprendre pourquoi le compagnon de son fils l'a tué, et un raté d'âge moyen en couple avec une hystérique) manque de chair et se laisse aller à de nombreuses invraisemblances (la plus remarquable étant la substitution lors du parloir final), il y a beaucoup de longueurs et la mise en scène est plus complaisante que nerveuse, comme elle aurait dû l'être. Mais il y a malgré tout l'ébauche d'un talent original, quelques moments réussis (surtout quand Zohra est à l'écran) et la vision douloureusement exacte de l'horreur carcérale, habilement envisagée ici du seul côté des ""familles"", ultime rempart contre la déshumanisation pour les détenus.",0
"The Rage (2007) est une Série B au budget infinitésimal (c’est peu de le dire), au scénario aussi ridicule que possible mais qui nous permettra d’en rire à plusieurs reprises. Une oeuvre qui au départ ne promettait rien de bien nouveau à ce mettre sous la dent, au final, on avait vu juste, si ce n’est que l’on en prend plein les yeux, et cela, on ne s’y attendait pas. Du trash, du gore, que dis-je, un mix entre Braindead (1993) et n’importe quelle autre production sanguinolente du même acabit. De l’hémoglobine par hectolitres, de la tripailles à ne plus savoir où en mettre, des monstres hideux (efficaces makeup effect !) et des SFX ratés, bref, c’est un mélange qui au final, réussit son coup, nous divertir pendant 1h20, alternant entre l’humour (involontaire) et le trash, pour une fois qu’un DTV se donne la peine de nous distraire, c’est ce que l’on appelle de l’entertainment pur, fait avec des moyens dérisoires !",0
